Product Name,Processor,Operating System,Display,Warranty,Discount,Rating,Number of Ratings,Number of Reviews,RAM (GB),Storage (GB),Price (₹),Original Price (₹),Price-to-Performance Ratio
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year International Travelers Warranty (ITW),33,4.3,359,37,16,512.0,56990.0,85999.0,107.93560606060606
DELL Vos Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3440 Thin and Light Laptop,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,20,4.3,161,7,8,512.0,51990.0,65063.0,99.98076923076923
Acer Swift Go 14 OLED EVO Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-71-70...,Intel Core i7 Processor (13th Gen),64 bit Windows 11 Home Operating System,35.56 cm (14 inch) Display,1 Year Warranty,36,4.3,705,67,16,1.0,69990.0,110999.0,4117.058823529412
ASUS VivoBook 15 Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302TS Thin...,Intel Core i3 Processor (11th Gen),Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,41,4.3,925,232,4,256.0,29490.0,49990.0,113.42307692307692
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 14ABR8 Thin and Light Laptop,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,30,4.1,10,1,16,1.0,63990.0,92290.0,3764.1176470588234
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light La...,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,20,4.2,475,363,8,512.0,31949.0,39995.0,61.440384615384616
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen Integrated Intel Iris Xe Graphics - (16 GB/512 GB SSD/Win...,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Warranty,19,No Rating,No Ratings Count,No Reviews Count,16,512.0,64340.0,79990.0,121.85606060606061
HP Pavilion Plus Creator OLED Eyesafe H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windo...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,24,3.9,92,8,16,512.0,72999.0,96142.0,138.2556818181818
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Lapto...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,43,3.1,20,2,8,512.0,46980.0,83153.0,90.34615384615384
MSI Katana 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,43.94 cm (17.3 Inch) Display,2 Year Onsite Warranty,16,No Rating,No Ratings Count,No Reviews Count,16,1.0,124990.0,149990.0,7352.35294117647
HP 255 AMD Athlon Dual Core - (8 GB/512 GB SSD/Windows 11 Home) 255 Business Laptop,AMD Athlon Dual Core Processor,Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,65,3.9,45,2,8,512.0,23990.0,68655.0,46.13461538461539
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,26,4.4,338,29,16,512.0,58990.0,79990.0,111.72348484848484
Lenovo AMD Ryzen 5 Quad Core R5-5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,AMD Ryzen 5 Quad Core Processor,Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year warranty,35,4.2,308,30,8,512.0,49990.0,77990.0,96.13461538461539
DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,42,3,3,0,8,512.0,48900.0,85000.0,94.03846153846153
MSI Modern 15 H AI Intel Core Ultra 5 125H - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 H AI C1MG-050...,Intel Core Ultra 5 Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year On-Site Warranty,27,No Rating,No Ratings Count,No Reviews Count,8,512.0,50990.0,69990.0,98.0576923076923
HP Chromebook Intel Core i5 11th Gen 1135G7 - (8 GB/256 GB SSD/Chrome OS) 14c-cc0010TU Chromebook,Intel Core i5 Processor (11th Gen),64 bit Chrome Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,34,3.9,155,11,8,256.0,46990.0,72154.0,177.99242424242425
ASUS Vivobook Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 10 Home) X515MA-BR022WS Thin an...,Intel Celeron Dual Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,27,3.9,76,4,8,512.0,28399.0,38990.0,54.613461538461536
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,27,4.3,588,54,8,512.0,38899.0,53823.0,74.80576923076923
DELL Inspiron Intel Core i5 12th Gen Core i5 - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,27,4.2,71,4,8,512.0,47490.0,65104.0,91.32692307692308
Acer Aspire 7 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),47,4.3,233,350,8,512.0,46990.0,89990.0,90.36538461538461
DELL Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 14 7430 2 in 1 Laptop,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,1-year Warranty,12,No Rating,No Ratings Count,No Reviews Count,16,512.0,103653.0,118000.0,196.3125
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,No Warranty,34,4.5,6,0,8,256.0,32700.0,49990.0,123.86363636363636
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,26,4.4,617,42,16,512.0,63990.0,86990.0,121.19318181818181
"Lenovo IdeaPad Slim 3 Intel Intel Core i7 13th Gen Core™ i7-13620H, 10C (6P + 4E) / 16T, P-core 2.4 / ...",Intel Core i7 Processor (13th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Years On-Site Warranty with ADP,37,3.5,11,1,16,512.0,64890.0,103418.0,122.89772727272727
HP Pavilion AMD Ryzen 5 Dual Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh1137AU Thin and Light...,AMD Ryzen 5 Dual Core Processor,Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,16,4.5,698,171,8,512.0,49990.0,59899.0,96.13461538461539
DELL Intel Core i3 11th Gen - (8 GB/256 GB SSD/Ubuntu) 3420 Business Laptop,Intel Core i3 Processor (11th Gen),Linux/Ubuntu Operating System,35.56 cm (14 inch) Display,1 Year Domestic Warranty,41,4.1,31,2,8,256.0,31590.0,54318.0,119.6590909090909
DELL AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3535 Thin and Light Laptop,AMD Ryzen 5 Quad Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,23,4,3,0,8,512.0,37990.0,49890.0,73.0576923076923
HP 15s AMD Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0132AU Thin and Light Lap...,AMD Ryzen 7 Quad Core Processor,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,21,4.4,134,23,8,512.0,43890.0,55990.0,84.40384615384616
HP Victus AMD Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,40.89 cm (16.1 Inch) Display,1 Year Onsite Warranty,32,4.3,6,1,16,512.0,75990.0,112200.0,143.92045454545453
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Lapto...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,30,3.7,64,2,8,512.0,36750.0,52999.0,70.67307692307692
Lenovo IdeaPad Flex 5 Intel Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 T...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,33,No Rating,No Ratings Count,No Reviews Count,16,512.0,67990.0,102000.0,128.7689393939394
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s- ey2001au Thin and Light Lapto...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,18,4.2,819,53,16,512.0,52159.0,64000.0,98.78598484848484
HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Lapt...,Intel Celeron Dual Core Processor,Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,16,3.8,934,70,8,512.0,26640.0,31999.0,51.23076923076923
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year International Travelers Warranty (ITW),26,4.3,168,30,16,512.0,65990.0,89999.0,124.98106060606061
DELL Intel Core i3 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IC7430XYW6F002ORS1 Thin and Light Laptop,Intel Core i3 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,1-year warranty,15,No Rating,No Ratings Count,No Reviews Count,8,1.0,64890.0,77000.0,7210.0
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Aspire 3 Laptop,Intel Core i3 Processor (12th Gen),Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Warranty,22,4.1,20,0,8,512.0,30990.0,39990.0,59.59615384615385
HP OMEN Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,Intel Core i9 Processor (13th Gen),Windows 11 Operating System,40.89 cm (16.1 inch) Display,1 Year Onsite Warranty,21,No Rating,No Ratings Count,No Reviews Count,16,1.0,145990.0,186047.0,8587.64705882353
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Li...,Intel Celeron Dual Core Processor,64 bit Windows 11 Operating System,29.46 cm (11.6 Inch) Display,1 Year Onsite�Warranty,30,3.7,715,50,4,256.0,27290.0,38990.0,104.96153846153847
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,25,4.1,82,7,8,512.0,57800.0,77900.0,111.15384615384616
MSI Katana A15 AI AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Onsite Warranty,17,4.4,45,5,16,512.0,96990.0,117990.0,183.6931818181818
Acer Aspire 3 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light ...,AMD Ryzen 3 Quad Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,21,4.2,655,78,8,512.0,32990.0,41999.0,63.44230769230769
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ540WS Thi...,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,28,No Rating,No Ratings Count,No Reviews Count,16,512.0,53057.0,73990.0,100.48674242424242
Acer AMD Ryzen 3 Quad Core 5th Gen Ryzen 3 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Laptop,AMD Ryzen 3 Quad Core Processor (5th Gen),Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Warranty,30,No Rating,No Ratings Count,No Reviews Count,8,512.0,27990.0,39990.0,53.82692307692308
HP Victus AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,15,4.1,51,1,16,512.0,85990.0,101311.0,162.8598484848485
SAMSUNG Galaxy Book4 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG3IN ...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,25,4.4,225,77,16,512.0,66990.0,89689.0,126.875
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...,AMD Ryzen 3 Quad Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,41,4.2,247,421,8,512.0,29990.0,50990.0,57.67307692307692
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,40.89 cm (16.1 Inch) Display,1 Year Onsite Warranty,27,4.1,88,10,16,1.0,96490.0,133317.0,5675.882352941177
Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,28,4.3,508,60,16,512.0,67990.0,94690.0,128.7689393939394
Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/DOS) V15 G4 Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,DOS Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,30,4.2,81,9,8,512.0,27100.0,39157.0,52.11538461538461
HP AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,AMD Ryzen 3 Dual Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,36,3.7,66,5,8,256.0,27990.0,43860.0,106.02272727272727
DELL Intel Core i3 12th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5430 Thin and Light Lap...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,26,No Rating,No Ratings Count,No Reviews Count,8,512.0,62299.0,84416.0,119.80576923076923
Apple 2020 Macbook Air Apple M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A,Apple M1 Processor,Mac OS Operating System,33.78 cm (13.3 inch) Display,No Warranty,No Discount,4.7,201,355,8,256.0,99900.0,,378.40909090909093
DELL Intel Core i5 11th Gen - (8 GB/512 GB SSD/Ubuntu) 3420 Business Laptop,Intel Core i5 Processor (11th Gen),Linux/Ubuntu Operating System,35.56 cm (14 inch) Display,No Warranty,40,3.7,71,5,8,512.0,50399.0,84998.0,96.92115384615384
DELL Vostro Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and...,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,40,3.8,472,33,8,1.0,47990.0,79999.0,5332.222222222223
Apple 2020 Macbook Air Apple M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,Apple M1 Processor,Mac OS Operating System,33.78 cm (13.3 inch) Display,No Warranty,No Discount,4.7,201,355,8,256.0,99900.0,,378.40909090909093
Apple 2020 Macbook Air Apple M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,Apple M1 Processor,Mac OS Operating System,33.78 cm (13.3 inch) Display,No Warranty,22,4.7,201,355,8,256.0,69990.0,89900.0,265.1136363636364
Lenovo V15 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) v15 G4 Business Laptop,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,No Warranty,20,4,160,22,16,512.0,39690.0,50000.0,75.17045454545455
"ASUS Zenbook S 14 OLED (2024) - Next-Gen AI PC, with Touchscreen, Intel Core Ultra 7 - (32 GB/1 TB SSD...",Intel Core Ultra 7 Processor,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,18,5,6,0,32,1.0,149990.0,182990.0,4545.151515151515
DELL Inspiron 15 AMD Ryzen 5 Quad Core 5500u - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin an...,AMD Ryzen 5 Quad Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,37,4,64,7,8,512.0,39490.0,62924.0,75.9423076923077
Lenovo Yoga 510 Intel Core i3 6th Gen 6006U - (4 GB/1 TB HDD/Windows 10 Home) Yoga 510 2 in 1 Laptop,Intel Core i3 Processor (6th Gen),64 bit Windows 10 Operating System,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,No Discount,4.1,064,394,4,,44500.0,,
HP Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3037tu Thin and Light Lapto...,Intel Celeron Dual Core Processor,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,32,3.6,44,1,8,256.0,24990.0,36990.0,94.6590909090909
Avita Liber E Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AM15A2INT56F-CHF Thin a...,Intel Core i3 Processor (12th Gen),64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Manufacturing Warranty,56,3.3,21,8,8,512.0,25990.0,59980.0,49.98076923076923
HP Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,Intel Celeron Dual Core Processor,Windows 11 Home Operating System,35.56 cm (14 inch) Display,1 Year onsite warranty,25,3.5,8,0,8,256.0,26846.0,36045.0,101.68939393939394
Lenovo IdeaPad Gaming 3 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphic...,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,36,4.5,19,2,16,512.0,97990.0,153890.0,185.58712121212122
HP 250 G9 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 250 G9 Laptop,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,39,2.6,10,0,16,512.0,53990.0,88990.0,102.25378787878788
HP Victus AMD Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,40.89 cm (16.1 inch) Display,1 Year Onsite Warranty,11,3.9,8,0,8,512.0,85310.0,96579.0,164.05769230769232
ASUS Vivobook 15 Intel Pentium Dual Core 7505 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ122WS Thin...,Intel Pentium Dual Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite warranty,30,4,43,4,8,512.0,27990.0,40543.0,53.82692307692308
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ324WS Thin...,Intel Core i3 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,34,3.8,6,0,8,512.0,37990.0,57990.0,73.0576923076923
HP Intel Core N 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ep0068TU Laptop,Intel Core N Processor (12th Gen),Windows 11 Home Operating System,35.56 cm (14 inch) Display,1 Year Manufacturer Warranty,24,No Rating,No Ratings Count,No Reviews Count,8,512.0,38389.0,51134.0,73.825
ASUS X1404VA-NK321WS Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/8 GB Graphics) X1404ZA-...,Intel Core i3 Processor (12th Gen),Windows 11 Home Operating System,35.56 cm (14 inch) Display,1 year warranty,41,No Rating,No Ratings Count,No Reviews Count,8,512.0,32222.0,54990.0,61.965384615384615
Infinix Inbook Y2 Plus Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) XL29 Thin and...,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,27,4.2,556,292,8,512.0,28990.0,39990.0,55.75
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light La...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,40.64 cm (16 inch) Display,1 Year Onsite Warranty,51,4,75,3,8,512.0,41489.0,85000.0,79.78653846153846
DELL Latitude 14 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Ubuntu) 3420 Business Laptop,Intel Core i5 Processor (11th Gen),Linux/Ubuntu Operating System,35.56 cm (14 inch) Display,No Warranty,34,3.7,84,6,16,512.0,55499.0,85000.0,105.11174242424242
DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7430 Thin and ...,Intel Core i5 Processor (13th Gen),64 bit Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,No Warranty,17,No Rating,No Ratings Count,No Reviews Count,8,512.0,80390.0,98000.0,154.59615384615384
DELL VOSTRO Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 inch) Display,No Warranty,50,4.1,32,2,8,512.0,59900.0,119900.0,115.1923076923077
HP 14s Intel Pentium Quad Core N6000 - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3033tu Thin and Light L...,Intel Pentium Quad Core Processor,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,31,4,541,58,8,256.0,26599.0,38999.0,100.75378787878788
